weight,name,tags,path
0,"Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H001.json
0,"In family households in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H002.json
0,"In married-couple family In family households Household Type in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H003.json
0,"Relatives In family households Household Type In married-couple family Relatives and Nonrelatives in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H004.json
0,"Nonrelatives In family households Household Type In married-couple family Relatives and Nonrelatives in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H005.json
0,"In male householder, no wife present, family In family households Household Type in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H006.json
0,"Relatives In family households Household Type In male householder, no wife present, family Relatives and Nonrelatives in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H007.json
0,"Nonrelatives In family households Household Type In male householder, no wife present, family Relatives and Nonrelatives in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H008.json
0,"In female householder, no husband present, family In family households Household Type in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H009.json
0,"Relatives In family households Household Type In female householder, no husband present, family Relatives and Nonrelatives in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H010.json
0,"Nonrelatives In family households Household Type In female householder, no husband present, family Relatives and Nonrelatives in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H011.json
0,"In nonfamily households in Population in Households With a Householder Who Is White Alone, Not Hispanic or Latino",race|families,data/columns/us/census/acs/B11002H/B11002H012.json
