weight,name,tags,path
0,Margin of error for Households With a Householder Who Is Asian Alone,race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D001.json
0,"Margin of error for Less than $10,000 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D002.json
0,"Margin of error for $10,000 to $14,999 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D003.json
0,"Margin of error for $15,000 to $24,999 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D004.json
0,"Margin of error for $25,000 to $34,999 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D005.json
0,"Margin of error for $35,000 to $49,999 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D006.json
0,"Margin of error for $50,000 to $74,999 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D007.json
0,"Margin of error for $75,000 to $99,999 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D008.json
0,"Margin of error for $100,000 to $149,999 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D009.json
0,"Margin of error for $150,000 to $199,999 in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D010.json
0,"Margin of error for $200,000 or more in Households With a Householder Who Is Asian Alone",race|families|income,data/columns/us/census/acs/C19001D/moe/C19001D011.json
