weight,name,tags,path
0,Margin of error for Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E001.json
0,Margin of error for Income in the past 12 months below poverty level in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E002.json
0,Margin of error for Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E003.json
0,Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E004.json
0,Margin of error for Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E005.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E006.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E007.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E008.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E009.json
0,Margin of error for Income in the past 12 months at or above poverty level in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E010.json
0,Margin of error for Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E011.json
0,Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E012.json
0,Margin of error for Other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E013.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E014.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E015.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E016.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010E/moe/C17010E017.json
