weight,name,tags,path
0,"Margin of error for Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H001.json
0,"Margin of error for Male in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H002.json
0,"Margin of error for Management, business, science, and arts occupations Male in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H003.json
0,"Margin of error for Service occupations Male in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H004.json
0,"Margin of error for Sales and office occupations Male in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H005.json
0,"Margin of error for Natural resources, construction, and maintenance occupations Male in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H006.json
0,"Margin of error for Production, transportation, and material moving occupations Male in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H007.json
0,"Margin of error for Female in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H008.json
0,"Margin of error for Management, business, science, and arts occupations Female in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H009.json
0,"Margin of error for Service occupations Female in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H010.json
0,"Margin of error for Sales and office occupations Female in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H011.json
0,"Margin of error for Natural resources, construction, and maintenance occupations Female in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H012.json
0,"Margin of error for Production, transportation, and material moving occupations Female in Civilian Employed White Alone, Not Hispanic or Latino Population 16 Years and Over",race|employment|sex,data/columns/us/census/acs/C24010H/moe/C24010H013.json
