weight,name,tags,path
1,White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A001.json
1,Male in White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A002.json
1,Less than high school diploma Male in White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A003.json
1,"High school graduate, GED, or alternative Male in White Alone Population 25 Years and Over",education|race|sex,data/columns/us/census/acs/C15002A/C15002A004.json
1,Some college or associate's degree Male in White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A005.json
1,Bachelor's degree or higher Male in White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A006.json
1,Female in White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A007.json
1,Less than high school diploma Female in White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A008.json
1,"High school graduate, GED, or alternative Female in White Alone Population 25 Years and Over",education|race|sex,data/columns/us/census/acs/C15002A/C15002A009.json
1,Some college or associate's degree Female in White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A010.json
1,Bachelor's degree or higher Female in White Alone Population 25 Years and Over,education|race|sex,data/columns/us/census/acs/C15002A/C15002A011.json
