weight,name,tags,path
0,Margin of error for WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A001.json
0,Margin of error for Under 18 years in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A002.json
0,Margin of error for With health insurance coverage Under 18 years Health Insurance Coverage Status in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A003.json
0,Margin of error for No health insurance coverage Under 18 years Health Insurance Coverage Status in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A004.json
0,Margin of error for 18 to 64 years in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A005.json
0,Margin of error for With health insurance coverage 18 to 64 years Health Insurance Coverage Status in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A006.json
0,Margin of error for No health insurance coverage 18 to 64 years Health Insurance Coverage Status in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A007.json
0,Margin of error for 65 years and over in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A008.json
0,Margin of error for With health insurance coverage 65 years and over Health Insurance Coverage Status in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A009.json
0,Margin of error for No health insurance coverage 65 years and over Health Insurance Coverage Status in WHITE ALONE CIVILIAN NONINSTITUTIONALIZED POPULATION,health insurance|race|age,data/columns/us/census/acs/C27001A/moe/C27001A010.json
