weight,name,tags,path
0,Margin of error for Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B001.json
0,Margin of error for Income in the past 12 months below poverty level in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B002.json
0,Margin of error for Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B003.json
0,Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B004.json
0,Margin of error for Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B005.json
0,Margin of error for Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B006.json
0,Margin of error for 5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B007.json
0,Margin of error for No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B008.json
0,Margin of error for Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B009.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B010.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B011.json
0,"Margin of error for Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B012.json
0,"Margin of error for Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B013.json
0,"Margin of error for 5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B014.json
0,"Margin of error for No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B015.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B016.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B017.json
0,"Margin of error for Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B018.json
0,"Margin of error for Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B019.json
0,"Margin of error for 5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B020.json
0,"Margin of error for No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years in Families With a Householder Who Is Black or African American Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B021.json
0,Margin of error for Income in the past 12 months at or above poverty level in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B022.json
0,Margin of error for Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Black or African American Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010B/moe/B17010B023.json
