weight,name,tags,path
0,Households With a Householder Who Is Two or More Races,race|families|income,data/columns/us/census/acs/B19001G/B19001G001.json
0,"Less than $10,000 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G002.json
0,"$10,000 to $14,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G003.json
0,"$15,000 to $19,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G004.json
0,"$20,000 to $24,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G005.json
0,"$25,000 to $29,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G006.json
0,"$30,000 to $34,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G007.json
0,"$35,000 to $39,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G008.json
0,"$40,000 to $44,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G009.json
0,"$45,000 to $49,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G010.json
0,"$50,000 to $59,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G011.json
0,"$60,000 to $74,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G012.json
0,"$75,000 to $99,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G013.json
0,"$100,000 to $124,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G014.json
0,"$125,000 to $149,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G015.json
0,"$150,000 to $199,999 in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G016.json
0,"$200,000 or more in Households With a Householder Who Is Two or More Races",race|families|income,data/columns/us/census/acs/B19001G/B19001G017.json
