weight,name,tags,path
0,Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022001.json
0,Under 1.30 in Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022002.json
0,Married-couple family Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022003.json
0,With related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022004.json
0,Under 5 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022005.json
0,Under 5 years and 5 to 17 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022006.json
0,5 to 17 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022007.json
0,No related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Married-couple family Family Type,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022008.json
0,Other family Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022009.json
0,"Male householder, no wife present Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022010.json
0,"With related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022011.json
0,"Under 5 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022012.json
0,"Under 5 years and 5 to 17 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022013.json
0,"5 to 17 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022014.json
0,"No related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022015.json
0,"Female householder, no husband present Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022016.json
0,"With related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022017.json
0,"Under 5 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022018.json
0,"Under 5 years and 5 to 17 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022019.json
0,"5 to 17 years only Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022020.json
0,"No related children under 18 years Under 1.30 Ratio of Income to Poverty Level in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years",families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022021.json
0,1.30 to 1.49 in Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022022.json
0,Married-couple family 1.30 to 1.49 Ratio of Income to Poverty Level in the Past 12 Months of Families,families|age|family type|poverty|income|children,data/columns/us/census/acs/B17022/B17022023.json
