weight,name,tags,path
0,"Margin of error for Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H001.json
0,"Margin of error for Income in the past 12 months below poverty level in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H002.json
0,"Margin of error for Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H003.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H004.json
0,"Margin of error for Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H005.json
0,"Margin of error for Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H006.json
0,"Margin of error for 5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H007.json
0,"Margin of error for No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H008.json
0,"Margin of error for Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H009.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is White Alone, Not Hispanic or Latino",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010H/moe/B17010H010.json
