weight,name,tags,path
2,Margin of error for Population in Households,families,data/columns/us/census/acs/B11002/moe/B11002001.json
2,Margin of error for In family households in Population in Households,families,data/columns/us/census/acs/B11002/moe/B11002002.json
2,Margin of error for In married-couple family In family households Household Type in Population in Households,families,data/columns/us/census/acs/B11002/moe/B11002003.json
2,Margin of error for Relatives In family households Household Type In married-couple family Relatives and Nonrelatives in Population in Households,families,data/columns/us/census/acs/B11002/moe/B11002004.json
2,Margin of error for Nonrelatives In family households Household Type In married-couple family Relatives and Nonrelatives in Population in Households,families,data/columns/us/census/acs/B11002/moe/B11002005.json
2,"Margin of error for In male householder, no wife present, family In family households Household Type in Population in Households",families,data/columns/us/census/acs/B11002/moe/B11002006.json
2,"Margin of error for Relatives In family households Household Type In male householder, no wife present, family Relatives and Nonrelatives in Population in Households",families,data/columns/us/census/acs/B11002/moe/B11002007.json
2,"Margin of error for Nonrelatives In family households Household Type In male householder, no wife present, family Relatives and Nonrelatives in Population in Households",families,data/columns/us/census/acs/B11002/moe/B11002008.json
2,"Margin of error for In female householder, no husband present, family In family households Household Type in Population in Households",families,data/columns/us/census/acs/B11002/moe/B11002009.json
2,"Margin of error for Relatives In family households Household Type In female householder, no husband present, family Relatives and Nonrelatives in Population in Households",families,data/columns/us/census/acs/B11002/moe/B11002010.json
2,"Margin of error for Nonrelatives In family households Household Type In female householder, no husband present, family Relatives and Nonrelatives in Population in Households",families,data/columns/us/census/acs/B11002/moe/B11002011.json
2,Margin of error for In nonfamily households in Population in Households,families,data/columns/us/census/acs/B11002/moe/B11002012.json
