weight,name,tags,path
0,Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E001.json
0,Income in the past 12 months below poverty level in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E002.json
0,Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E003.json
0,With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E004.json
0,Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E005.json
0,Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E006.json
0,5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E007.json
0,No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E008.json
0,Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E009.json
0,"Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E010.json
0,"With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E011.json
0,"Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E012.json
0,"Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E013.json
0,"5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E014.json
0,"No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E015.json
0,"Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E016.json
0,"With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E017.json
0,"Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E018.json
0,"Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E019.json
0,"5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Native Hawaiian and Other Pacific Islander Alone Householder) in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E020.json
0,"No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E021.json
0,Income in the past 12 months at or above poverty level in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E022.json
0,Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E023.json
0,With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E024.json
0,Under 5 years only Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E025.json
0,Under 5 years and 5 to 17 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Native Hawaiian and Other Pacific Islander Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010E/B17010E026.json
