weight,name,tags,path
0,American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C001.json
0,Male in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C002.json
0,16 to 19 years Male in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C003.json
0,In labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C004.json
0,In Armed Forces Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C005.json
0,Civilian Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C006.json
0,Employed Male old Civilian in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C007.json
0,Unemployed Male old Civilian in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C008.json
0,Not in labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C009.json
0,20 to 24 years Male in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C010.json
0,In labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C011.json
0,In Armed Forces Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C012.json
0,Civilian Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C013.json
0,Employed Male old Civilian in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C014.json
0,Unemployed Male old Civilian in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C015.json
0,Not in labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C016.json
0,25 to 54 years Male in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C017.json
0,In labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C018.json
0,In Armed Forces Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C019.json
0,Civilian Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C020.json
0,Employed Male old Civilian in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C021.json
0,Unemployed Male old Civilian in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C022.json
0,Not in labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C023.json
0,55 to 64 years Male in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C024.json
0,In labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C025.json
0,In Armed Forces Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C026.json
0,Civilian Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C027.json
0,Employed Male old Civilian in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C028.json
0,Unemployed Male old Civilian in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C029.json
0,Not in labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C030.json
0,65 to 69 years Male in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C031.json
0,In labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C032.json
0,Employed Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C033.json
0,Unemployed Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C034.json
0,Not in labor force Male old in American Indian and Alaska Native Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002C/B23002C035.json
