weight,name,tags,path
0,Margin of error for Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G001.json
0,Margin of error for Income in the past 12 months below poverty level in Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G002.json
0,Margin of error for Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G003.json
0,Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G004.json
0,Margin of error for Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G005.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Two or More Races",families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G006.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G007.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Two or More Races",families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G008.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G009.json
0,Margin of error for Income in the past 12 months at or above poverty level in Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G010.json
0,Margin of error for Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G011.json
0,Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G012.json
0,Margin of error for Other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Two or More Races,families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G013.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Two or More Races",families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G014.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G015.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Two or More Races",families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G016.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",families|family type|race|poverty|children,data/columns/us/census/acs/C17010G/moe/C17010G017.json
