weight,name,tags,path
0,Margin of error for Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E001.json
0,Margin of error for Income in the past 12 months below poverty level in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E002.json
0,Margin of error for Male Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E003.json
0,Margin of error for Under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E004.json
0,Margin of error for 18 to 64 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E005.json
0,Margin of error for 65 years and over Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E006.json
0,Margin of error for Female Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E007.json
0,Margin of error for Under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E008.json
0,Margin of error for 18 to 64 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E009.json
0,Margin of error for 65 years and over Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E010.json
0,Margin of error for Income in the past 12 months at or above poverty level in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E011.json
0,Margin of error for Male Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E012.json
0,Margin of error for Under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months Male in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E013.json
0,Margin of error for 18 to 64 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months Male in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E014.json
0,Margin of error for 65 years and over Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months Male in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E015.json
0,Margin of error for Female Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E016.json
0,Margin of error for Under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months Female in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E017.json
0,Margin of error for 18 to 64 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months Female in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E018.json
0,Margin of error for 65 years and over Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months Female in Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/C17001E/moe/C17001E019.json
