weight,name,tags,path
0,Margin of error for Occupied Housing Units,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012001.json
0,Margin of error for Owner-occupied housing units,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012002.json
0,Margin of error for With related children under 18 Owner-occupied housing units Tenure,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012003.json
0,Margin of error for With own children under 18 Owner-occupied housing units Tenure With related children under 18 Families and Presence of Own Children,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012004.json
0,Margin of error for Under 6 years only Owner-occupied housing units Tenure With related children under 18 Families and Presence of Own Children With own children under 18,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012005.json
0,Margin of error for Under 6 years and 6 to 17 years Owner-occupied housing units Tenure With related children under 18 Families and Presence of Own Children With own children under 18,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012006.json
0,Margin of error for 6 to 17 years Owner-occupied housing units Tenure With related children under 18 Families and Presence of Own Children With own children under 18,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012007.json
0,Margin of error for No own children under 18 Owner-occupied housing units Tenure With related children under 18 Families and Presence of Own Children,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012008.json
0,Margin of error for No related children under 18 Owner-occupied housing units Tenure,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012009.json
0,Margin of error for Renter-occupied housing units,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012010.json
0,Margin of error for With related children under 18 Renter-occupied housing units Tenure,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012011.json
0,Margin of error for With own children under 18 Renter-occupied housing units Tenure With related children under 18 Families and Presence of Own Children,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012012.json
0,Margin of error for Under 6 years only Renter-occupied housing units Tenure With related children under 18 Families and Presence of Own Children With own children under 18,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012013.json
0,Margin of error for Under 6 years and 6 to 17 years Renter-occupied housing units Tenure With related children under 18 Families and Presence of Own Children With own children under 18,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012014.json
0,Margin of error for 6 to 17 years Renter-occupied housing units Tenure With related children under 18 Families and Presence of Own Children With own children under 18,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012015.json
0,Margin of error for No own children under 18 Renter-occupied housing units Tenure With related children under 18 Families and Presence of Own Children,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012016.json
0,Margin of error for No related children under 18 Renter-occupied housing units Tenure,housing|family type|families|children|tenure,data/columns/us/census/acs/B25012/moe/B25012017.json
