weight,name,tags,path
0,Population in Households With a Householder Who Is Black or African American Alone,race|families,data/columns/us/census/acs/B11002B/B11002B001.json
0,In family households in Population in Households With a Householder Who Is Black or African American Alone,race|families,data/columns/us/census/acs/B11002B/B11002B002.json
0,In married-couple family In family households Household Type in Population in Households With a Householder Who Is Black or African American Alone,race|families,data/columns/us/census/acs/B11002B/B11002B003.json
0,Relatives In family households Household Type In married-couple family Relatives and Nonrelatives in Population in Households With a Householder Who Is Black or African American Alone,race|families,data/columns/us/census/acs/B11002B/B11002B004.json
0,Nonrelatives In family households Household Type In married-couple family Relatives and Nonrelatives in Population in Households With a Householder Who Is Black or African American Alone,race|families,data/columns/us/census/acs/B11002B/B11002B005.json
0,"In male householder, no wife present, family In family households Household Type in Population in Households With a Householder Who Is Black or African American Alone",race|families,data/columns/us/census/acs/B11002B/B11002B006.json
0,"Relatives In family households Household Type In male householder, no wife present, family Relatives and Nonrelatives in Population in Households With a Householder Who Is Black or African American Alone",race|families,data/columns/us/census/acs/B11002B/B11002B007.json
0,"Nonrelatives In family households Household Type In male householder, no wife present, family Relatives and Nonrelatives in Population in Households With a Householder Who Is Black or African American Alone",race|families,data/columns/us/census/acs/B11002B/B11002B008.json
0,"In female householder, no husband present, family In family households Household Type in Population in Households With a Householder Who Is Black or African American Alone",race|families,data/columns/us/census/acs/B11002B/B11002B009.json
0,"Relatives In family households Household Type In female householder, no husband present, family Relatives and Nonrelatives in Population in Households With a Householder Who Is Black or African American Alone",race|families,data/columns/us/census/acs/B11002B/B11002B010.json
0,"Nonrelatives In family households Household Type In female householder, no husband present, family Relatives and Nonrelatives in Population in Households With a Householder Who Is Black or African American Alone",race|families,data/columns/us/census/acs/B11002B/B11002B011.json
0,In nonfamily households in Population in Households With a Householder Who Is Black or African American Alone,race|families,data/columns/us/census/acs/B11002B/B11002B012.json
