weight,name,tags,path
0,Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D001.json
0,Male in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D002.json
0,16 to 64 years Male in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D003.json
0,In labor force Male old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D004.json
0,In Armed Forces Male old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D005.json
0,Civilian Male old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D006.json
0,Employed Male old Civilian in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D007.json
0,Unemployed Male old Civilian in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D008.json
0,Not in labor force Male old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D009.json
0,65 years and over Male in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D010.json
0,In labor force Male old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D011.json
0,Employed Male old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D012.json
0,Unemployed Male old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D013.json
0,Not in labor force Male old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D014.json
0,Female in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D015.json
0,16 to 64 years Female in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D016.json
0,In labor force Female old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D017.json
0,In Armed Forces Female old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D018.json
0,Civilian Female old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D019.json
0,Employed Female old Civilian in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D020.json
0,Unemployed Female old Civilian in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D021.json
0,Not in labor force Female old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D022.json
0,65 years and over Female in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D023.json
0,In labor force Female old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D024.json
0,Employed Female old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D025.json
0,Unemployed Female old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D026.json
0,Not in labor force Female old in Asian Alone Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/C23002D/C23002D027.json
