weight,name,tags,path
0,Occupied Housing Units With a Householder Who Is White Alone,housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A001.json
0,"1, detached in Occupied Housing Units With a Householder Who Is White Alone",housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A002.json
0,"1, attached in Occupied Housing Units With a Householder Who Is White Alone",housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A003.json
0,2.0 in Occupied Housing Units With a Householder Who Is White Alone,housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A004.json
0,3 or 4 in Occupied Housing Units With a Householder Who Is White Alone,housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A005.json
0,5 to 9 in Occupied Housing Units With a Householder Who Is White Alone,housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A006.json
0,10 to 19 in Occupied Housing Units With a Householder Who Is White Alone,housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A007.json
0,20 to 49 in Occupied Housing Units With a Householder Who Is White Alone,housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A008.json
0,50 or more in Occupied Housing Units With a Householder Who Is White Alone,housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A009.json
0,Mobile home in Occupied Housing Units With a Householder Who Is White Alone,housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A010.json
0,"Boat, RV, van, etc. in Occupied Housing Units With a Householder Who Is White Alone",housing|race|families|physical characteristics,data/columns/us/census/acs/B25032A/B25032A011.json
