weight,name,tags,path
0,Families With a Householder Who Is Hispanic or Latino,race|families|income,data/columns/us/census/acs/B19101I/B19101I001.json
0,"Less than $10,000 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I002.json
0,"$10,000 to $14,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I003.json
0,"$15,000 to $19,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I004.json
0,"$20,000 to $24,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I005.json
0,"$25,000 to $29,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I006.json
0,"$30,000 to $34,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I007.json
0,"$35,000 to $39,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I008.json
0,"$40,000 to $44,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I009.json
0,"$45,000 to $49,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I010.json
0,"$50,000 to $59,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I011.json
0,"$60,000 to $74,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I012.json
0,"$75,000 to $99,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I013.json
0,"$100,000 to $124,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I014.json
0,"$125,000 to $149,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I015.json
0,"$150,000 to $199,999 in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I016.json
0,"$200,000 or more in Families With a Householder Who Is Hispanic or Latino",race|families|income,data/columns/us/census/acs/B19101I/B19101I017.json
