weight,name,tags,path
0,Margin of error for Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I001.json
0,Margin of error for Income in the past 12 months below poverty level in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I002.json
0,Margin of error for Male Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I003.json
0,Margin of error for Under 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I004.json
0,Margin of error for 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I005.json
0,Margin of error for 6 to 11 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I006.json
0,Margin of error for 12 to 14 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I007.json
0,Margin of error for 15 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I008.json
0,Margin of error for 16 and 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I009.json
0,Margin of error for 18 to 24 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I010.json
0,Margin of error for 25 to 34 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I011.json
0,Margin of error for 35 to 44 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I012.json
0,Margin of error for 45 to 54 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I013.json
0,Margin of error for 55 to 64 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I014.json
0,Margin of error for 65 to 74 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I015.json
0,Margin of error for 75 years and over Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Male in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I016.json
0,Margin of error for Female Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I017.json
0,Margin of error for Under 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I018.json
0,Margin of error for 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I019.json
0,Margin of error for 6 to 11 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I020.json
0,Margin of error for 12 to 14 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I021.json
0,Margin of error for 15 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I022.json
0,Margin of error for 16 and 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I023.json
0,Margin of error for 18 to 24 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I024.json
0,Margin of error for 25 to 34 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I025.json
0,Margin of error for 35 to 44 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I026.json
0,Margin of error for 45 to 54 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I027.json
0,Margin of error for 55 to 64 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I028.json
0,Margin of error for 65 to 74 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months Female in Hispanic or Latino Population for Whom Poverty Status Is Determined,age|race|poverty|sex,data/columns/us/census/acs/B17001I/moe/B17001I029.json
