weight,name,tags,path
0,Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I001.json
0,Male in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I002.json
0,16 to 19 years Male in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I003.json
0,In labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I004.json
0,In Armed Forces Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I005.json
0,Civilian Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I006.json
0,Employed Male old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I007.json
0,Unemployed Male old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I008.json
0,Not in labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I009.json
0,20 to 24 years Male in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I010.json
0,In labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I011.json
0,In Armed Forces Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I012.json
0,Civilian Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I013.json
0,Employed Male old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I014.json
0,Unemployed Male old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I015.json
0,Not in labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I016.json
0,25 to 54 years Male in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I017.json
0,In labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I018.json
0,In Armed Forces Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I019.json
0,Civilian Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I020.json
0,Employed Male old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I021.json
0,Unemployed Male old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I022.json
0,Not in labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I023.json
0,55 to 64 years Male in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I024.json
0,In labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I025.json
0,In Armed Forces Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I026.json
0,Civilian Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I027.json
0,Employed Male old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I028.json
0,Unemployed Male old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I029.json
0,Not in labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I030.json
0,65 to 69 years Male in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I031.json
0,In labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I032.json
0,Employed Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I033.json
0,Unemployed Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I034.json
0,Not in labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I035.json
0,70 years and over Male in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I036.json
0,In labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I037.json
0,Employed Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I038.json
0,Unemployed Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I039.json
0,Not in labor force Male old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I040.json
0,Female in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I041.json
0,16 to 19 years Female in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I042.json
0,In labor force Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I043.json
0,In Armed Forces Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I044.json
0,Civilian Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I045.json
0,Employed Female old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I046.json
0,Unemployed Female old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I047.json
0,Not in labor force Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I048.json
0,20 to 24 years Female in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I049.json
0,In labor force Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I050.json
0,In Armed Forces Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I051.json
0,Civilian Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I052.json
0,Employed Female old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I053.json
0,Unemployed Female old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I054.json
0,Not in labor force Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I055.json
0,25 to 54 years Female in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I056.json
0,In labor force Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I057.json
0,In Armed Forces Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I058.json
0,Civilian Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I059.json
0,Employed Female old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I060.json
0,Unemployed Female old Civilian in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I061.json
0,Not in labor force Female old in Hispanic or Latino Population 16 Years and Over,age|race|employment|sex,data/columns/us/census/acs/B23002I/B23002I062.json
