weight,name,tags,path
0,Margin of error for Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A001.json
0,Margin of error for Income in the past 12 months below poverty level in Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A002.json
0,Margin of error for Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A003.json
0,Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A004.json
0,Margin of error for Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A005.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is White Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A006.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (White Alone Householder) in Families With a Householder Who Is White Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A007.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is White Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A008.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (White Alone Householder) in Families With a Householder Who Is White Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A009.json
0,Margin of error for Income in the past 12 months at or above poverty level in Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A010.json
0,Margin of error for Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A011.json
0,Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A012.json
0,Margin of error for Other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is White Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A013.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is White Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A014.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (White Alone Householder) in Families With a Householder Who Is White Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A015.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is White Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A016.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (White Alone Householder) in Families With a Householder Who Is White Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010A/moe/C17010A017.json
