weight,name,tags,path
0,Margin of error for Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D001.json
0,Margin of error for Income in the past 12 months below poverty level in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D002.json
0,Margin of error for Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D003.json
0,Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D004.json
0,Margin of error for Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D005.json
0,Margin of error for Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D006.json
0,Margin of error for 5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D007.json
0,Margin of error for No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D008.json
0,Margin of error for Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D009.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D010.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D011.json
0,"Margin of error for Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Asian Alone Householder) in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D012.json
0,"Margin of error for Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Asian Alone Householder) in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D013.json
0,"Margin of error for 5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Asian Alone Householder) in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D014.json
0,"Margin of error for No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D015.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D016.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D017.json
0,"Margin of error for Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Asian Alone Householder) in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D018.json
0,"Margin of error for Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Asian Alone Householder) in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D019.json
0,"Margin of error for 5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Asian Alone Householder) in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D020.json
0,"Margin of error for No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D021.json
0,Margin of error for Income in the past 12 months at or above poverty level in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D022.json
0,Margin of error for Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D023.json
0,Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D024.json
0,Margin of error for Under 5 years only Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D025.json
0,Margin of error for Under 5 years and 5 to 17 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D026.json
0,Margin of error for 5 to 17 years only Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D027.json
0,Margin of error for No related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D028.json
0,Margin of error for Other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Asian Alone,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D029.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D030.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D031.json
0,"Margin of error for Under 5 years only Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Asian Alone Householder) in Families With a Householder Who Is Asian Alone",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010D/moe/B17010D032.json
