weight,name,tags,path
0,TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012001.json
0,"Computers, Mathematics and Statistics in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT",education,data/columns/us/census/acs/B15012/B15012002.json
0,"Biological, Agricultural, and Environmental Sciences in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT",education,data/columns/us/census/acs/B15012/B15012003.json
0,Physical and Related Sciences in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012004.json
0,Psychology in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012005.json
0,Social Sciences in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012006.json
0,Engineering in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012007.json
0,Multidisciplinary Studies in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012008.json
0,Science and Engineering Related Fields in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012009.json
0,Business in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012010.json
0,Education in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012011.json
0,Literature and Languages Education Total Fields of Bachelor's Degrees Reported in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012012.json
0,Liberal Arts and History Education Total Fields of Bachelor's Degrees Reported in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012013.json
0,Visual and Performing Arts Education Total Fields of Bachelor's Degrees Reported in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012014.json
0,Communications Education Total Fields of Bachelor's Degrees Reported in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012015.json
0,Other Education Total Fields of Bachelor's Degrees Reported in TOTAL BACHELOR'S DEGREE MAJORS TALLIED FOR PEOPLE 25 YEARS AND OVER WITH a BACHELOR'S DEGREE OR HIGHER ATTAINMENT,education,data/columns/us/census/acs/B15012/B15012016.json
