weight,name,tags,path
0,People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G001.json
0,Male in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G002.json
0,Under 18 years Male in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G003.json
0,Native Male old in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G004.json
0,Foreign born Male old in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G005.json
0,Naturalized U.S. citizen Male old Foreign born Nativity and Citizenship Status (Two or More Races) in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G006.json
0,Not a U.S. citizen Male old Foreign born Nativity and Citizenship Status (Two or More Races) in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G007.json
0,18 years and over Male in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G008.json
0,Native Male old in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G009.json
0,Foreign born Male old in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G010.json
0,Naturalized U.S. citizen Male old Foreign born Nativity and Citizenship Status (Two or More Races) in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G011.json
0,Not a U.S. citizen Male old Foreign born Nativity and Citizenship Status (Two or More Races) in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G012.json
0,Female in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G013.json
0,Under 18 years Female in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G014.json
0,Native Female old in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G015.json
0,Foreign born Female old in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G016.json
0,Naturalized U.S. citizen Female old Foreign born Nativity and Citizenship Status (Two or More Races) in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G017.json
0,Not a U.S. citizen Female old Foreign born Nativity and Citizenship Status (Two or More Races) in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G018.json
0,18 years and over Female in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G019.json
0,Native Female old in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G020.json
0,Foreign born Female old in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G021.json
0,Naturalized U.S. citizen Female old Foreign born Nativity and Citizenship Status (Two or More Races) in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G022.json
0,Not a U.S. citizen Female old Foreign born Nativity and Citizenship Status (Two or More Races) in People Who Are Two or More Races,place of birth|age|race|citizenship|sex,data/columns/us/census/acs/B05003G/B05003G023.json
