weight,name,tags,path
0,Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G001.json
0,Income in the past 12 months below poverty level in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G002.json
0,Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G003.json
0,With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G004.json
0,Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G005.json
0,Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G006.json
0,5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G007.json
0,No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G008.json
0,Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G009.json
0,"Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G010.json
0,"With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G011.json
0,"Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G012.json
0,"Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G013.json
0,"5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G014.json
0,"No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G015.json
0,"Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G016.json
0,"With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G017.json
0,"Under 5 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G018.json
0,"Under 5 years and 5 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G019.json
0,"5 to 17 years only Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G020.json
0,"No related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G021.json
0,Income in the past 12 months at or above poverty level in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G022.json
0,Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G023.json
0,With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G024.json
0,Under 5 years only Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G025.json
0,Under 5 years and 5 to 17 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G026.json
0,5 to 17 years only Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type With related children under 18 years Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G027.json
0,No related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G028.json
0,Other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Two or More Races,race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G029.json
0,"Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G030.json
0,"With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G031.json
0,"Under 5 years only Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G032.json
0,"Under 5 years and 5 to 17 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G033.json
0,"5 to 17 years only Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years With related children under 18 years Age of Related Children (Two or More Races Householder) in Families With a Householder Who Is Two or More Races",race|families|age|family type|poverty|children,data/columns/us/census/acs/B17010G/B17010G034.json
