weight,name,tags,path
0,People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004001.json
0,American in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004002.json
0,Arab in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004003.json
0,British in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004004.json
0,Czech in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004005.json
0,Danish in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004006.json
0,Dutch in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004007.json
0,English in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004008.json
0,European in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004009.json
0,French (except Basque) in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004010.json
0,French Canadian in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004011.json
0,German in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004012.json
0,Greek in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004013.json
0,Hungarian in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004014.json
0,Irish in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004015.json
0,Italian in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004016.json
0,Lithuanian in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004017.json
0,Norwegian in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004018.json
0,Polish in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004019.json
0,Portuguese in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004020.json
0,Russian in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004021.json
0,Scotch-Irish in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004022.json
0,Scottish in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004023.json
0,Slovak in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004024.json
0,Subsaharan African in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004025.json
0,Swedish in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004026.json
0,Swiss in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004027.json
0,Ukrainian in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004028.json
0,Welsh in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004029.json
0,West Indian (except Hispanic groups) in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004030.json
0,Other groups in People Reporting Single Ancestry,ancestry,data/columns/us/census/acs/C04004/C04004031.json
