weight,name,tags,path
0,Margin of error for Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B001.json
0,Margin of error for Income in the past 12 months below poverty level in Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B002.json
0,Margin of error for Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B003.json
0,Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B004.json
0,Margin of error for Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B005.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Black or African American Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B006.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B007.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Black or African American Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B008.json
0,"Margin of error for With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B009.json
0,Margin of error for Income in the past 12 months at or above poverty level in Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B010.json
0,Margin of error for Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B011.json
0,Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B012.json
0,Margin of error for Other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Black or African American Alone,families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B013.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Black or African American Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B014.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B015.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Black or African American Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B016.json
0,"Margin of error for With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Black or African American Alone Householder) in Families With a Householder Who Is Black or African American Alone",families|family type|poverty|children|race,data/columns/us/census/acs/C17010B/moe/C17010B017.json
