weight,name,tags,path
0,Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F001.json
0,Income in the past 12 months below poverty level in Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F002.json
0,Married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F003.json
0,With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F004.json
0,Other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F005.json
0,"Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Some Other Race Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F006.json
0,"With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Some Other Race Alone Householder) in Families With a Householder Who Is Some Other Race Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F007.json
0,"Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Some Other Race Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F008.json
0,"With related children under 18 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Some Other Race Alone Householder) in Families With a Householder Who Is Some Other Race Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F009.json
0,Income in the past 12 months at or above poverty level in Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F010.json
0,Married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F011.json
0,With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Married-couple family Family Type in Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F012.json
0,Other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families in Families With a Householder Who Is Some Other Race Alone,families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F013.json
0,"Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Some Other Race Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F014.json
0,"With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Male householder, no wife present Presence of Related Children Under 18 Years (Some Other Race Alone Householder) in Families With a Householder Who Is Some Other Race Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F015.json
0,"Female householder, no husband present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type in Families With a Householder Who Is Some Other Race Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F016.json
0,"With related children under 18 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Families Other family Family Type Female householder, no husband present Presence of Related Children Under 18 Years (Some Other Race Alone Householder) in Families With a Householder Who Is Some Other Race Alone",families|family type|race|poverty|children,data/columns/us/census/acs/C17010F/C17010F017.json
