weight,name,tags,path
0,"White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H001.json
0,"Income in the past 12 months below poverty level in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H002.json
0,"Under 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H003.json
0,"5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H004.json
0,"6 to 11 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H005.json
0,"12 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H006.json
0,"18 to 64 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H007.json
0,"65 to 74 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H008.json
0,"75 years and over Income in the past 12 months below poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H009.json
0,"Income in the past 12 months at or above poverty level in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H010.json
0,"Under 5 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H011.json
0,"5 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H012.json
0,"6 to 11 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H013.json
0,"12 to 17 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H014.json
0,"18 to 64 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H015.json
0,"65 to 74 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H016.json
0,"75 years and over Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months in White Alone, Not Hispanic or Latino Population for Whom Poverty Status Is Determined",age|race|poverty,data/columns/us/census/acs/B17020H/B17020H017.json
